date,market,ticker,btc_corr,adv_usd,rank
2020-06-01,KR,112040.KQ,-0.0902524170802825,5518449.734884616,25
2020-06-01,KR,316140.KQ,-0.09469056721139345,17776878.962307695,26
2020-06-01,KR,023150.KQ,-0.09674863177150954,8042961.420384616,27
2020-06-01,KR,055550.KS,-0.09723056668408356,48834586.24038462,28
2020-06-01,KR,225570.KQ,-0.09757317010807987,1401055.5453846152,29
2020-06-01,KR,049470.KQ,-0.10791212649101432,822103.2394230769,30
2020-07-01,KR,023150.KQ,0.3182247122206801,537871.0330769231,1
2020-07-01,KR,148150.KQ,0.2926161527025647,5841755.112500001,2
2020-07-01,KR,035420.KS,0.2655750515563215,236987825.92307696,3
2020-07-01,KR,032190.KQ,0.24701092066611524,7725891.623076921,4
2020-07-01,KR,119860.KQ,0.20764689082350785,3964881.932692308,5
2020-07-01,KR,030200.KS,0.19301569277792674,19306147.453846157,6
2020-07-01,KR,035720.KS,0.1881550897115143,52371957.88096154,7
2020-07-01,KR,039030.KQ,0.1653609800183925,12464645.015384616,8
2020-07-01,KR,017670.KS,0.147224623442467,50882970.93853846,9
2020-07-01,KR,090460.KQ,0.13921251493680067,20863387.41346154,10
2020-07-01,KR,000660.KS,0.09669624752295662,281371814.6576923,11
2020-07-01,KR,251270.KS,0.09480634839175513,31277053.13461539,12
2020-07-01,KR,036570.KS,0.09382781691631809,70335968.80769232,13
2020-07-01,KR,041510.KQ,0.08702496985412135,10472050.073076922,14
2020-07-01,KR,033640.KQ,0.07864699256356496,14226447.171153847,15
2020-07-01,KR,078340.KQ,0.07314686257582823,5788490.073076923,16
2020-07-01,KR,005930.KS,0.07176222898262666,997027558.5461538,17
2020-07-01,KR,069080.KQ,0.06040001233204441,14168876.432692308,18
2020-07-01,KR,095660.KQ,0.0480317215930443,14233882.167307694,19
2020-07-01,KR,086960.KQ,0.04490005964506541,1249327.2592307692,20
2020-07-01,KR,112040.KQ,0.020423910738657527,10196555.910846155,21
2020-07-01,KR,225570.KQ,0.008720369220995216,3674652.8061538464,22
2020-07-01,KR,055550.KS,-0.003044734962222771,69740580.29807693,23
2020-07-01,KR,263750.KQ,-0.02585428636807292,2072048.3099999998,24
2020-07-01,KR,105560.KQ,-0.032690207670662955,80777635.8403846,25
2020-07-01,KR,034730.KS,-0.03858484978387809,276463302.3653846,26
2020-07-01,KR,042700.KQ,-0.045414494736227176,2307180.0684615383,27
2020-07-01,KR,316140.KQ,-0.052081487023814474,17147990.949999996,28
2020-08-03,KR,035420.KS,0.2634025535036982,282760523.6346154,1
2020-08-03,KR,023150.KQ,0.21411142331443536,633200.9980769231,2
2020-08-03,KR,017670.KS,0.1646457294380232,59399825.654730774,3
2020-08-03,KR,069080.KQ,0.1410454918264799,20091155.051923078,4
2020-08-03,KR,005930.KS,0.10321104680012644,842983047.7461537,5
2020-08-03,KR,035720.KS,0.09829758666155755,70109786.05957693,6
2020-08-03,KR,095660.KQ,0.0805250143646271,8987490.232692307,7
2020-08-03,KR,030200.KS,0.06527903477295843,16189287.588461539,8
2020-08-03,KR,032190.KQ,0.057967029545438226,14499491.771153843,9
2020-08-03,KR,148150.KQ,0.056342732132262506,7737448.115730768,10
2020-08-03,KR,041510.KQ,0.04339445286693217,20658260.36153846,11
2020-08-03,KR,225570.KQ,0.018622163923227006,2205854.1130769234,12
2020-08-03,KR,036570.KS,0.011781644069379663,98446645.26923077,13
2020-08-03,KR,119860.KQ,0.010787554710073902,2539622.948076923,14
2020-08-03,KR,034730.KS,-0.000269058544313547,110067909.21153848,15
2020-08-03,KR,033640.KQ,-0.0045020242352611225,28220016.63076923,16
2020-08-03,KR,055550.KS,-0.010431092081213794,38761569.89230769,17
2020-08-03,KR,263810.KQ,-0.013501577187811843,2241151.2503846157,18
2020-08-03,KR,251270.KS,-0.02972685051977479,67152349.36538462,19
2020-08-03,KR,000660.KS,-0.03350361484813876,210778308.68846154,20
2020-08-03,KR,112040.KQ,-0.05889968443577607,4775402.177076924,21
2020-08-03,KR,042700.KQ,-0.059997152927896785,18200192.145000003,22
2020-08-03,KR,090460.KQ,-0.06633340243128029,49922083.546153836,23
2020-08-03,KR,316140.KQ,-0.07429408657185838,11491289.009615384,24
2020-08-03,KR,105560.KQ,-0.08044582352272532,51375729.12692307,25
2020-08-03,KR,039030.KQ,-0.08264341153044376,14375877.673076924,26
2020-08-03,KR,078340.KQ,-0.10045963668202099,9543785.838461539,27
2020-08-03,KR,086960.KQ,-0.10364254125848768,1242573.1953846156,28
2020-08-03,KR,263750.KQ,-0.21907211865065887,1539682.5207692308,29
2020-09-01,KR,069080.KQ,0.29529111947142117,31490977.288461544,1
2020-09-01,KR,033640.KQ,0.21796701691372702,16213623.64230769,2
2020-09-01,KR,035420.KS,0.19307866341369329,256464566.38461536,3
2020-09-01,KR,034730.KS,0.16270908339152318,62983621.653846145,4
2020-09-01,KR,095660.KQ,0.15041527823427117,14835180.338461539,5
2020-09-01,KR,023150.KQ,0.1427666476006865,13042045.763846155,6
2020-09-01,KR,148150.KQ,0.1268476897564295,4944113.055653846,7
2020-09-01,KR,225570.KQ,0.10187684968286155,2997532.1388461543,8
2020-09-01,KR,035720.KS,0.06988169345174608,81537934.17769231,9
2020-09-01,KR,042700.KQ,0.06941660389256164,8289733.223846154,10
2020-09-01,KR,017670.KS,0.04999914374738946,136504763.59857693,11
2020-09-01,KR,078340.KQ,0.04419753999873156,8925231.057692306,12
2020-09-01,KR,032190.KQ,0.041070206332478286,8651411.871153846,13
2020-09-01,KR,005930.KS,0.0348524339577381,879328948.0807693,14
2020-09-01,KR,041510.KQ,0.03080422747018978,22846191.6,15
2020-09-01,KR,112040.KQ,0.018495370209256328,3812225.205846153,16
2020-09-01,KR,251270.KS,0.0141398503718365,75444116.63461539,17
2020-09-01,KR,030200.KS,0.013247070346740667,25478844.50576923,18
2020-09-01,KR,316140.KQ,0.005763816788709015,12669201.067692306,19
2020-09-01,KR,036570.KS,-0.0026805356655751245,95748495.07692306,20
2020-09-01,KR,105560.KQ,-0.01976935027757576,72246410.33461538,21
2020-09-01,KR,039030.KQ,-0.029545122262065182,14139973.407692308,22
2020-09-01,KR,086960.KQ,-0.05140416940925567,929266.0007692308,23
2020-09-01,KR,263810.KQ,-0.055716985684132934,823411.3638461538,24
2020-09-01,KR,090460.KQ,-0.07455368581206696,13696671.671153849,25
2020-09-01,KR,000660.KS,-0.07553344885111372,264926200.70384613,26
2020-09-01,KR,055550.KS,-0.08264859202888632,55220211.79615384,27
2020-09-01,KR,263750.KQ,-0.09178038725756059,1590881.876923077,28
2020-09-01,KR,119860.KQ,-0.1128890501947589,4332826.061538462,29
2020-10-05,KR,069080.KQ,0.2824650874100058,17488286.038461544,1
2020-10-05,KR,112040.KQ,0.22437662168187644,4604618.004461539,2
2020-10-05,KR,225570.KQ,0.20641378481284436,1758693.0307692303,3
2020-10-05,KR,095660.KQ,0.20458009014502374,7016240.844230769,4
2020-10-05,KR,023150.KQ,0.08564234856007696,765887.9473076923,5
2020-10-05,KR,033640.KQ,0.05484365962072763,20858075.553846154,6
2020-10-05,KR,017670.KS,0.0419259555234131,50154204.5261923,7
2020-10-05,KR,263750.KQ,0.03774427391459054,3114226.270769231,8
2020-10-05,KR,032190.KQ,0.03239213736218599,12371426.476923078,9
2020-10-05,KR,148150.KQ,-0.0009042917588303792,2887290.6874230765,10
2020-10-05,KR,034730.KS,-0.0012352754047190025,33447975.346153848,11
2020-10-05,KR,105560.KQ,-0.003154415278690956,44473407.97692308,12
2020-10-05,KR,090460.KQ,-0.038493729793653016,13712724.026923075,13
2020-10-05,KR,036570.KS,-0.048778849574458126,55881172.96153846,14
2020-10-05,KR,035420.KS,-0.057802391559352594,194822083.94230768,15
2020-10-05,KR,035720.KS,-0.05938211863196095,45650226.59080769,16
2020-10-05,KR,042700.KQ,-0.0636859402638286,5335614.594230769,17
2020-10-05,KR,316140.KQ,-0.06949793119453562,8570025.163461538,18
2020-10-05,KR,078340.KQ,-0.0702824569106447,9905350.773076925,19
2020-10-05,KR,030200.KS,-0.07740468342730152,15504488.188461537,20
2020-10-05,KR,119860.KQ,-0.0778684313607806,2234251.548076923,21
2020-10-05,KR,263810.KQ,-0.08271966216641152,537812.7948076923,22
2020-10-05,KR,041510.KQ,-0.0855714402064364,15214501.688461538,23
2020-10-05,KR,055550.KS,-0.09999419269722976,44300232.559615396,24
2020-10-05,KR,005930.KS,-0.12433606302756159,913582736.8538462,25
2020-10-05,KR,039030.KQ,-0.14291763877333014,10281162.403846152,26
2020-10-05,KR,086960.KQ,-0.14738435493961652,819354.6907692307,27
2020-10-05,KR,357780.KQ,-0.22107974257966737,15288931.10769231,28
2020-10-05,KR,000660.KS,-0.25149226655973084,258576237.97692308,29
2020-10-05,KR,251270.KS,-0.3361435934487152,147611871.01923075,30
2020-11-02,KR,225570.KQ,0.2058846920576349,592688.895,1
2020-11-02,KR,112040.KQ,0.16665650775967641,4478728.683615385,2
2020-11-02,KR,023150.KQ,0.12406852148853588,1672642.8746153845,3
2020-11-02,KR,069080.KQ,0.11793710193282393,12417702.91346154,4
2020-11-02,KR,095660.KQ,0.11226915707303912,4060348.717307692,5
2020-11-02,KR,105560.KQ,0.07688931443064723,63068675.251923084,6
2020-11-02,KR,017670.KS,0.04861848369220703,52393286.899692304,7
2020-11-02,KR,263750.KQ,0.026895782870690176,1325301.8953846155,8
2020-11-02,KR,078340.KQ,0.01279516723265079,5162701.753846155,9
2020-11-02,KR,034730.KS,0.01005988497212498,22258473.365384616,10
2020-11-02,KR,032190.KQ,-0.021477090268374063,1722572.5173076924,11
2020-11-02,KR,036570.KS,-0.027639651204737086,62184635.34615384,12
2020-11-02,KR,148150.KQ,-0.02984101067040784,1312138.4151538461,13
2020-11-02,KR,316140.KQ,-0.0338240095363375,13130601.271153849,14
2020-11-02,KR,293490.KQ,-0.04017660871893143,53860692.013461545,15
2020-11-02,KR,030200.KS,-0.04964678486395111,14928553.901923079,16
2020-11-02,KR,119860.KQ,-0.05370577270898858,1044272.0384615384,17
2020-11-02,KR,090460.KQ,-0.05756195783522096,13655152.592307692,18
2020-11-02,KR,263810.KQ,-0.06341086133049233,1041524.2269230768,19
2020-11-02,KR,055550.KS,-0.08733701400492738,70265945.10576923,20
2020-11-02,KR,039030.KQ,-0.10059063127194623,6401344.065384615,21
2020-11-02,KR,033640.KQ,-0.14501047579459042,7291082.751923077,22
2020-11-02,KR,357780.KQ,-0.14873562438646667,14629403.507692307,23
2020-11-02,KR,035720.KS,-0.1689792868863743,29343859.034269232,24
2020-11-02,KR,041510.KQ,-0.1888266892820407,8337749.773076926,25
2020-11-02,KR,035420.KS,-0.20107830299060825,164271332.51923075,26
2020-11-02,KR,086960.KQ,-0.2064395746878334,2459393.6900000004,27
2020-11-02,KR,042700.KQ,-0.2513261884732116,4993763.99423077,28
2020-11-02,KR,000660.KS,-0.2624746449157047,216729611.0,29
2020-11-02,KR,005930.KS,-0.26523305165611283,785533725.1653847,30
2020-12-01,KR,352820.KS,0.37698722047557626,66474379.1821154,1
2020-12-01,KR,225570.KQ,0.21924848136247885,740443.1596153846,2
2020-12-01,KR,017670.KS,0.2125157130260743,62138668.706230775,3
2020-12-01,KR,095660.KQ,0.16980974300569052,5903480.790384615,4
2020-12-01,KR,034730.KS,0.12851180063434967,51587424.07692307,5
2020-12-01,KR,119860.KQ,0.10333520809182536,1358283.9038461535,6
2020-12-01,KR,112040.KQ,0.059801920743199094,9237405.702423075,7
2020-12-01,KR,023150.KQ,0.04516749085928964,4859209.51576923,8
2020-12-01,KR,293490.KQ,0.013560413486105781,21810414.33076923,9
2020-12-01,KR,105560.KQ,-0.003789774549901193,73317075.51538461,10
2020-12-01,KR,030200.KS,-0.021684506018841514,19171535.26923077,11
2020-12-01,KR,039030.KQ,-0.03249539241535586,8844174.230769228,12
2020-12-01,KR,263750.KQ,-0.03697906915543043,1693251.213076923,13
2020-12-01,KR,148150.KQ,-0.045919041025098806,1557244.6805384615,14
2020-12-01,KR,032190.KQ,-0.04614559641201294,1640079.292307692,15
2020-12-01,KR,263810.KQ,-0.05136954112244199,895276.6780769231,16
2020-12-01,KR,036570.KS,-0.061851832700218115,62978796.53846153,17
2020-12-01,KR,357780.KQ,-0.06986967569901234,13129981.615384616,18
2020-12-01,KR,000660.KS,-0.07538977861570482,261520360.22692308,19
2020-12-01,KR,078340.KQ,-0.08144891280900186,11908956.815384615,20
2020-12-01,KR,055550.KS,-0.09266876781490486,85857099.84230769,21
2020-12-01,KR,090460.KQ,-0.10285557577873308,10788501.811538462,22
2020-12-01,KR,316140.KQ,-0.11084936805853965,14764595.620769233,23
2020-12-01,KR,069080.KQ,-0.11779141671309369,11695169.953846153,24
2020-12-01,KR,005930.KS,-0.122523672678678,1175373714.9615383,25
2020-12-01,KR,035720.KS,-0.13431449940356496,36631246.594,26
2020-12-01,KR,033640.KQ,-0.1361496152188557,10487277.542307694,27
2020-12-01,KR,042700.KQ,-0.13722474430136386,6896580.163461539,28
2020-12-01,KR,086960.KQ,-0.15176977906315375,520294.26769230765,29
2020-12-01,KR,041510.KQ,-0.16486822133296855,8239528.167307692,30
2021-01-04,KR,352820.KS,0.2438163921073418,32472922.413461536,1
2021-01-04,KR,225570.KQ,0.20552086774115366,1803126.546153846,2
2021-01-04,KR,194480.KQ,0.18895310446962515,1171746.8173076925,3
2021-01-04,KR,293490.KQ,0.14583321257801765,32123657.825000007,4
2021-01-04,KR,039030.KQ,0.13638366061338913,12824867.507692307,5
2021-01-04,KR,148150.KQ,0.13175661020711152,1757470.2239615384,6
2021-01-04,KR,033640.KQ,0.12245531788779068,30529394.25,7
2021-01-04,KR,357780.KQ,0.09879334571860185,16435202.026923079,8
2021-01-04,KR,017670.KS,0.08968504705413576,60876690.349,9
2021-01-04,KR,042700.KQ,0.0827147642785767,13785722.286538463,10
2021-01-04,KR,095660.KQ,0.07959888725338762,4932201.61923077,11
2021-01-04,KR,119860.KQ,0.07008551600229769,1273205.955769231,12
2021-01-04,KR,041510.KQ,0.06927904309531863,6740433.8615384605,13
2021-01-04,KR,034730.KS,0.05025996145052365,70680578.57692307,14
2021-01-04,KR,000660.KS,0.04563507997641602,410216757.94230765,15
2021-01-04,KR,069080.KQ,0.036483634873471275,10468757.934615385,16
2021-01-04,KR,032190.KQ,0.019904344755220595,2120611.3980769236,17
2021-01-04,KR,090460.KQ,0.01848014220499288,12284704.38076923,18
2021-01-04,KR,005930.KS,0.012666878439720176,1448744358.419231,19
2021-01-04,KR,049470.KQ,0.005026642674591117,5375952.598923078,20
2021-01-04,KR,023150.KQ,0.004133294894134166,1289315.6730769232,21
2021-01-04,KR,263750.KQ,-0.003842419596405563,2908218.093846154,22
2021-01-04,KR,078340.KQ,-0.004001976124748481,31025679.284615386,23
2021-01-04,KR,112040.KQ,-0.012684278348117776,8037644.197653845,24
2021-01-04,KR,030200.KS,-0.016157851998341497,28272522.10192308,25
2021-01-04,KR,251270.KS,-0.028799610650906575,31532492.750000007,26
2021-01-04,KR,105560.KQ,-0.04882183265501797,64436909.023076914,27
2021-01-04,KR,263810.KQ,-0.053006035253991224,5505155.611346154,28
2021-01-04,KR,316140.KQ,-0.10412674704641157,16923034.205000002,29
2021-01-04,KR,035420.KS,-0.1158696532240481,140688082.96153846,30
2021-02-01,KR,352820.KS,0.38636255673803316,105337232.7023077,1
2021-02-01,KR,251270.KS,0.1881561042893317,63367318.40384616,2
2021-02-01,KR,041510.KQ,0.1765546877595445,15230243.965384617,3
2021-02-01,KR,017670.KS,0.1284122624583533,117709555.001,4
2021-02-01,KR,293490.KQ,0.11200829549239047,35136582.88653846,5
2021-02-01,KR,095660.KQ,0.10870073627120722,10776091.91346154,6
2021-02-01,KR,105560.KQ,0.1066650699299681,99621679.37692307,7
2021-02-01,KR,316140.KQ,0.10157471826269043,20233580.908846155,8
2021-02-01,KR,148150.KQ,0.0977140360640728,2513605.628846154,9
2021-02-01,KR,000660.KS,0.09014953811140251,639439055.8653848,10
2021-02-01,KR,357780.KQ,0.08316225097292416,20036134.792307697,11
2021-02-01,KR,035420.KS,0.06932087854693232,397325150.38461536,12
2021-02-01,KR,090460.KQ,0.060309701359856624,29392796.794230767,13
2021-02-01,KR,034730.KS,0.05703942129604276,229597015.13461536,14
2021-02-01,KR,055550.KS,0.05436035715184419,95330759.24038462,15
2021-02-01,KR,225570.KQ,0.050994042390309184,9203978.186538462,16
2021-02-01,KR,194480.KQ,0.04192347885670864,11873773.305769231,17
2021-02-01,KR,033640.KQ,0.03489507313498438,50642427.0,18
2021-02-01,KR,042700.KQ,0.02896958295880065,19753595.06730769,19
2021-02-01,KR,030200.KS,0.023660975856368328,41632139.38076923,20
2021-02-01,KR,112040.KQ,0.0044651502168284824,9207759.488999998,21
2021-02-01,KR,078340.KQ,-0.012027785885528433,22174379.86923077,22
2021-02-01,KR,263750.KQ,-0.016739068710673145,3384251.8969230764,23
2021-02-01,KR,263810.KQ,-0.03578966755110094,4118666.409423078,24
2021-02-01,KR,039030.KQ,-0.0526274593423335,14939465.46153846,25
2021-02-01,KR,023150.KQ,-0.09432044202676476,790327.5576923077,26
2021-02-01,KR,005930.KS,-0.09458135285727538,2557549013.1538463,27
2021-02-01,KR,119860.KQ,-0.11199957650442276,1968512.011538462,28
2021-02-01,KR,032190.KQ,-0.1215984186360874,5754956.671153845,29
2021-02-01,KR,036570.KS,-0.1425082672270982,94910134.61538461,30
2021-03-02,KR,352820.KS,0.2687850950036341,100975655.51826924,1
2021-03-02,KR,357780.KQ,0.2545528804375444,20429312.88076923,2
2021-03-02,KR,293490.KQ,0.23684126461378557,69309522.68461539,3
2021-03-02,KR,078340.KQ,0.22125178148923905,16695282.992307693,4
2021-03-02,KR,251270.KS,0.17513951480791748,58174772.76923077,5
2021-03-02,KR,148150.KQ,0.1416135758777995,1485330.5177307692,6
2021-03-02,KR,036570.KS,0.13282917594604926,96784179.96153846,7
2021-03-02,KR,041510.KQ,0.1324430998196518,7308482.675000002,8
2021-03-02,KR,055550.KS,0.12905093870148202,60540626.79038461,9
2021-03-02,KR,316140.KQ,0.12225956520848624,13601687.188076925,10
2021-03-02,KR,095660.KQ,0.1210757924793349,8325050.778846154,11
2021-03-02,KR,042700.KQ,0.10270040565271049,22975058.71730769,12
2021-03-02,KR,035420.KS,0.09329755873820855,342666816.6923077,13
2021-03-02,KR,105560.KQ,0.0716599439592393,78107633.20192307,14
2021-03-02,KR,030200.KS,0.05253783999762373,44910374.55961538,15
2021-03-02,KR,017670.KS,0.04526775765265221,77642199.68884614,16
2021-03-02,KR,069080.KQ,0.038041822578851935,10888227.478846155,17
2021-03-02,KR,033640.KQ,0.019066470525180637,21832243.123076923,18
2021-03-02,KR,090460.KQ,0.01644778671761819,14996780.148076925,19
2021-03-02,KR,112040.KQ,0.009631610444283172,8797117.587115385,20
2021-03-02,KR,263810.KQ,-0.004682896887433114,6302002.886153846,21
2021-03-02,KR,049470.KQ,-0.012291764017631972,1243361.285807692,22
2021-03-02,KR,000660.KS,-0.025967315541609224,588210680.3846153,23
2021-03-02,KR,225570.KQ,-0.030786673254834068,14022031.95,24
2021-03-02,KR,032190.KQ,-0.03875703759219954,3389062.907692308,25
2021-03-02,KR,263750.KQ,-0.045125498816021764,5889211.443846154,26
2021-03-02,KR,034730.KS,-0.05167319987468686,114560133.69230768,27
2021-03-02,KR,194480.KQ,-0.06113253311936668,20504687.632692307,28
2021-03-02,KR,039030.KQ,-0.06737299433971805,8043420.396153845,29
2021-03-02,KR,119860.KQ,-0.11847115160349782,1696880.5557692307,30
2021-04-01,KR,055550.KS,0.28803059907168727,76592149.06538461,1
2021-04-01,KR,352820.KS,0.28326972694843316,47766408.86769231,2
2021-04-01,KR,316140.KQ,0.24397343916776268,17398191.573846154,3
2021-04-01,KR,293490.KQ,0.2321096141186357,21890078.498076923,4
2021-04-01,KR,357780.KQ,0.2318167629364548,6969259.9,5
2021-04-01,KR,251270.KS,0.20522759197053028,18764108.019230764,6
2021-04-01,KR,036570.KS,0.1666678788931926,77567530.15384616,7
2021-04-01,KR,041510.KQ,0.15791763571353992,6732034.376923077,8
2021-04-01,KR,078340.KQ,0.1560430307077257,14625398.792307694,9
2021-04-01,KR,017670.KS,0.13519318872585545,64106271.54223076,10
2021-04-01,KR,105560.KQ,0.13396616942904177,104824863.10384615,11
2021-04-01,KR,035420.KS,0.1296947907830523,297682375.88461536,12
2021-04-01,KR,095660.KQ,0.10395485507253092,3705584.3134615384,13
2021-04-01,KR,030200.KS,0.056987646959179385,29200979.107692312,14
2021-04-01,KR,034730.KS,0.047286754183539705,70024367.4423077,15
2021-04-01,KR,148150.KQ,0.045602287089181466,738325.6932307692,16
2021-04-01,KR,042700.KQ,0.03495469992451356,14057741.417307694,17
2021-04-01,KR,000660.KS,0.03307566117277369,475025869.65384626,18
2021-04-01,KR,112040.KQ,0.0318911442524499,13376553.342000002,19
2021-04-01,KR,090460.KQ,0.008645880677170738,3533923.6096153846,20
2021-04-01,KR,263810.KQ,-0.01327301093596819,669782.7853846154,21
2021-04-01,KR,035720.KS,-0.03795299286266824,39264853.51161538,22
2021-04-01,KR,032190.KQ,-0.04331798565075192,1294986.2923076926,23
2021-04-01,KR,225570.KQ,-0.04899351643054071,3209399.7942307694,24
2021-04-01,KR,033640.KQ,-0.05538275899161669,8590110.432692308,25
2021-04-01,KR,263750.KQ,-0.05691497034926036,1629557.323076923,26
2021-04-01,KR,049470.KQ,-0.07919942121224938,804028.9584230769,27
2021-04-01,KR,005930.KS,-0.08076099438356983,1052520967.0269228,28
2021-04-01,KR,086960.KQ,-0.09836240519820945,1798204.3484615386,29
2021-04-01,KR,023150.KQ,-0.10512271226073243,587589.7876923077,30
2021-05-03,KR,357780.KQ,0.3560338490650264,12503541.957692306,1
2021-05-03,KR,036570.KS,0.3291437564152772,55849038.03846154,2
