date,market,ticker,adv_usd,rank
2024-06-03,HK,3908.HK,29490250.614038467,11
2024-06-03,HK,6030.HK,23898009.339358978,12
2024-06-03,HK,6881.HK,21092255.01724359,13
2024-06-03,HK,1177.HK,20976173.947564103,14
2024-06-03,HK,2013.HK,17258346.422500003,15
2024-06-03,HK,1071.HK,14472838.658589745,16
2024-06-03,HK,2618.HK,14140200.13442308,17
2024-06-03,HK,6186.HK,11637604.005064104,18
2024-06-03,HK,9922.HK,10443355.311794873,19
2024-06-03,HK,1368.HK,9501191.605349611,20
2024-06-03,HK,2689.HK,8532890.753653847,21
2024-06-03,HK,3319.HK,8516164.744230768,22
2024-06-03,HK,0586.HK,7507600.2875000015,23
2024-06-03,HK,1070.HK,6618335.259871796,24
2024-06-03,HK,0152.HK,5727969.406282052,25
2024-06-03,HK,0412.HK,4941656.978846155,26
2024-06-03,HK,9966.HK,3859168.7628205135,27
2024-06-03,HK,9698.HK,3818829.8428205126,28
2024-06-03,HK,0303.HK,3143683.121474359,29
2024-06-03,HK,3738.HK,2484009.578653847,30
2024-07-02,HK,1299.HK,233063597.67275643,1
2024-07-02,HK,0981.HK,133072388.2547436,2
2024-07-02,HK,0992.HK,105278680.42307693,3
2024-07-02,HK,2269.HK,87138329.15025643,4
2024-07-02,HK,9926.HK,61706270.76955129,5
2024-07-02,HK,2319.HK,61099148.59012822,6
2024-07-02,HK,2331.HK,51041927.104551286,7
2024-07-02,HK,0175.HK,42138916.32141027,8
2024-07-02,HK,1928.HK,36376303.69730769,9
2024-07-02,HK,0688.HK,35385864.436538465,10
2024-07-02,HK,1177.HK,17417430.68756411,11
2024-07-02,HK,6030.HK,15870299.563717952,12
2024-07-02,HK,3908.HK,14756896.872820515,13
2024-07-02,HK,6881.HK,11387909.995512823,14
2024-07-02,HK,1071.HK,11016576.126602564,15
2024-07-02,HK,0586.HK,9715010.370128205,16
2024-07-02,HK,9922.HK,8607844.096858975,17
2024-07-02,HK,6186.HK,8576556.261538465,18
2024-07-02,HK,2618.HK,7031807.410384618,19
2024-07-02,HK,0152.HK,6848081.295897436,20
2024-07-02,HK,1070.HK,6604232.143269232,21
2024-07-02,HK,2689.HK,4735723.906538462,22
2024-07-02,HK,2013.HK,4725783.118846155,23
2024-07-02,HK,9966.HK,4618292.064102565,24
2024-07-02,HK,1368.HK,4313856.696241838,25
2024-07-02,HK,0412.HK,3455367.232692308,26
2024-07-02,HK,2696.HK,3417395.2429487184,27
2024-07-02,HK,3319.HK,2861900.7726282054,28
2024-07-02,HK,0303.HK,2805526.376602565,29
2024-07-02,HK,9698.HK,2462727.5806410257,30
2024-08-01,HK,1299.HK,215883036.09038463,1
2024-08-01,HK,0981.HK,72302416.39423077,2
2024-08-01,HK,0992.HK,55447379.69653847,3
2024-08-01,HK,2269.HK,49348428.74384616,4
2024-08-01,HK,2331.HK,45002361.666025646,5
2024-08-01,HK,2319.HK,42291865.982692316,6
2024-08-01,HK,0175.HK,40709021.78025641,7
2024-08-01,HK,0688.HK,30593089.150256407,8
2024-08-01,HK,1928.HK,24004927.935000006,9
2024-08-01,HK,9926.HK,22603159.22147436,10
2024-08-01,HK,6030.HK,17073973.16820513,11
2024-08-01,HK,1177.HK,14119346.223782053,12
2024-08-01,HK,1071.HK,13724630.361538464,13
2024-08-01,HK,3908.HK,13349177.970897436,14
2024-08-01,HK,0586.HK,11292815.161794875,15
2024-08-01,HK,6881.HK,8984479.081730772,16
2024-08-01,HK,9922.HK,6810275.199807693,17
2024-08-01,HK,1070.HK,5334336.388653846,18
2024-08-01,HK,2618.HK,5313100.648974359,19
2024-08-01,HK,1368.HK,3947763.904234904,20
2024-08-01,HK,6186.HK,3790065.8017307697,21
2024-08-01,HK,0412.HK,2950496.6036538463,22
2024-08-01,HK,2013.HK,2812995.6056410265,23
2024-08-01,HK,9698.HK,2758204.101923077,24
2024-08-01,HK,0303.HK,2545626.4083333337,25
2024-08-01,HK,0152.HK,2429297.0970512824,26
2024-08-01,HK,2696.HK,2026708.8333333335,27
2024-08-01,HK,3319.HK,2000730.2650641028,28
2024-08-01,HK,2689.HK,1468931.5612820513,29
2024-08-01,HK,1788.HK,873429.5500000002,30
2024-09-02,HK,1299.HK,218148016.7461539,1
2024-09-02,HK,2269.HK,69184156.47423078,2
2024-09-02,HK,0981.HK,51946682.65769232,3
2024-09-02,HK,2331.HK,51703449.14487179,4
2024-09-02,HK,0992.HK,48439996.62923078,5
2024-09-02,HK,2319.HK,38168508.20217951,6
2024-09-02,HK,1928.HK,37559864.379358985,7
2024-09-02,HK,0175.HK,37167829.20461539,8
2024-09-02,HK,9926.HK,27453003.1875,9
2024-09-02,HK,0688.HK,25656942.927179493,10
2024-09-02,HK,1177.HK,23924547.770384617,11
2024-09-02,HK,6030.HK,14163923.379487181,12
2024-09-02,HK,3908.HK,13817006.548461538,13
2024-09-02,HK,2618.HK,13486850.722115386,14
2024-09-02,HK,6881.HK,10562764.95698718,15
2024-09-02,HK,6186.HK,8224674.287948718,16
2024-09-02,HK,1071.HK,7964604.508910256,17
2024-09-02,HK,0586.HK,5929648.6400000015,18
2024-09-02,HK,9922.HK,4916308.05724359,19
2024-09-02,HK,1368.HK,4342817.92404854,20
2024-09-02,HK,9698.HK,3639524.1350000007,21
2024-09-02,HK,2013.HK,3279899.5410256414,22
2024-09-02,HK,3319.HK,2700475.5975641026,23
2024-09-02,HK,1070.HK,2631711.8053205134,24
2024-09-02,HK,3738.HK,2423184.294871795,25
2024-09-02,HK,0152.HK,2297736.4289102564,26
2024-09-02,HK,0412.HK,1834324.7557692311,27
2024-09-02,HK,0303.HK,1699608.125641026,28
2024-09-02,HK,0656.HK,1350997.046794872,29
2024-09-02,HK,2689.HK,1213026.136217949,30
2024-10-02,HK,1299.HK,326647149.6115385,1
2024-10-02,HK,2269.HK,180681431.4628205,2
2024-10-02,HK,9926.HK,108194434.25416668,3
2024-10-02,HK,0981.HK,99850955.12679489,4
2024-10-02,HK,0175.HK,90838969.03352565,5
2024-10-02,HK,2331.HK,78607792.19397436,6
2024-10-02,HK,2319.HK,78421919.19487181,7
2024-10-02,HK,1928.HK,65791931.981538475,8
2024-10-02,HK,0992.HK,64242266.36128205,9
2024-10-02,HK,0688.HK,62541416.597051285,10
2024-10-02,HK,3908.HK,62370785.96173078,11
2024-10-02,HK,6030.HK,62211719.71051283,12
2024-10-02,HK,6881.HK,45340697.19525642,13
2024-10-02,HK,1177.HK,26442165.600769233,14
2024-10-02,HK,2618.HK,25248014.912051287,15
2024-10-02,HK,9922.HK,20806308.615769234,16
2024-10-02,HK,6186.HK,18284193.723525643,17
2024-10-02,HK,1788.HK,15995066.093333337,18
2024-10-02,HK,1071.HK,8569289.74794872,19
2024-10-02,HK,2013.HK,8233364.194423078,20
2024-10-02,HK,1368.HK,8099477.103603194,21
2024-10-02,HK,1070.HK,6711653.8934615385,22
2024-10-02,HK,0586.HK,6685566.995000001,23
2024-10-02,HK,9698.HK,6498601.985897438,24
2024-10-02,HK,0152.HK,4793900.005256411,25
2024-10-02,HK,2689.HK,4396059.959038462,26
2024-10-02,HK,3319.HK,4262330.530641027,27
2024-10-02,HK,3738.HK,3765318.358846154,28
2024-10-02,HK,0656.HK,3213478.431666667,29
2024-10-02,HK,0303.HK,2844262.5067307698,30
2024-11-01,HK,0981.HK,1052846004.8817308,1
2024-11-01,HK,1299.HK,365505715.47788465,2
2024-11-01,HK,6030.HK,249286940.27442318,3
2024-11-01,HK,2269.HK,217414134.34923083,4
2024-11-01,HK,0175.HK,199351859.67756414,5
2024-11-01,HK,3908.HK,188844637.72089747,6
2024-11-01,HK,6881.HK,120994109.55935898,7
2024-11-01,HK,2319.HK,98913220.68108974,8
2024-11-01,HK,2331.HK,94065555.0596154,9
2024-11-01,HK,0688.HK,89896767.35512824,10
2024-11-01,HK,1928.HK,84710497.1974359,11
2024-11-01,HK,0992.HK,80276945.3020513,12
2024-11-01,HK,9926.HK,73520117.02115385,13
2024-11-01,HK,2727.HK,55785381.24762821,14
2024-11-01,HK,2618.HK,41720503.76371795,15
2024-11-01,HK,1177.HK,38530397.58083333,16
2024-11-01,HK,1788.HK,34534777.55455129,17
2024-11-01,HK,6186.HK,33711678.640512824,18
2024-11-01,HK,9922.HK,29634285.01916667,19
2024-11-01,HK,2013.HK,21993300.65173077,20
2024-11-01,HK,1071.HK,11929663.598269233,21
2024-11-01,HK,1368.HK,10997362.22391026,22
2024-11-01,HK,3738.HK,10722113.362179488,23
2024-11-01,HK,0586.HK,10249389.568525644,24
2024-11-01,HK,9698.HK,8505344.22923077,25
2024-11-01,HK,0218.HK,8009459.264743591,26
2024-11-01,HK,1070.HK,6296645.354423077,27
2024-11-01,HK,3319.HK,5612611.754551282,28
2024-11-01,HK,2689.HK,5454696.784294872,29
2024-11-01,HK,0656.HK,4754274.611089745,30
2024-12-02,HK,0981.HK,412349116.4820514,1
2024-12-02,HK,1299.HK,231362131.32724363,2
2024-12-02,HK,0175.HK,159319126.16076925,3
2024-12-02,HK,2727.HK,151825010.2361539,4
2024-12-02,HK,6030.HK,136461686.80480772,5
2024-12-02,HK,2269.HK,101975909.57115385,6
2024-12-02,HK,0992.HK,78748570.97955129,7
2024-12-02,HK,9926.HK,73348148.05352564,8
2024-12-02,HK,3908.HK,64011641.92512821,9
2024-12-02,HK,6881.HK,59445350.212564096,10
2024-12-02,HK,0688.HK,48113089.27294872,11
2024-12-02,HK,2319.HK,44761048.02346154,12
2024-12-02,HK,2331.HK,43239668.072820514,13
2024-12-02,HK,1928.HK,40637110.47128205,14
2024-12-02,HK,2618.HK,24977938.938461542,15
2024-12-02,HK,1177.HK,24363791.97570513,16
2024-12-02,HK,2013.HK,15297233.528397437,17
2024-12-02,HK,6186.HK,12761988.860384617,18
2024-12-02,HK,9922.HK,12270260.059294876,19
2024-12-02,HK,3738.HK,10680910.568076923,20
2024-12-02,HK,1788.HK,9096680.833910257,21
2024-12-02,HK,1071.HK,7554324.875064105,22
2024-12-02,HK,1368.HK,6981229.918525641,23
2024-12-02,HK,9698.HK,6240791.206346155,24
2024-12-02,HK,1070.HK,5383444.668141026,25
2024-12-02,HK,0586.HK,4695730.495769232,26
2024-12-02,HK,2689.HK,3779668.057371795,27
2024-12-02,HK,9966.HK,3369233.6923076934,28
2024-12-02,HK,0303.HK,2629052.6115384614,29
2024-12-02,HK,0152.HK,2471224.0794871794,30
2025-01-02,HK,0981.HK,345354062.6006411,1
2025-01-02,HK,1299.HK,215633839.41826925,2
2025-01-02,HK,2013.HK,145558402.50211543,3
2025-01-02,HK,0175.HK,122281556.25089744,4
2025-01-02,HK,2269.HK,117760151.86987182,5
2025-01-02,HK,0992.HK,71749928.07230772,6
2025-01-02,HK,9926.HK,69627314.22692308,7
2025-01-02,HK,2319.HK,49407105.95769231,8
2025-01-02,HK,6030.HK,47968354.83397436,9
2025-01-02,HK,1928.HK,39198528.22916667,10
2025-01-02,HK,2331.HK,38673255.650769226,11
2025-01-02,HK,0688.HK,38498448.19615385,12
2025-01-02,HK,2727.HK,32434887.184999995,13
2025-01-02,HK,3908.HK,31384871.332435895,14
2025-01-02,HK,6881.HK,26830825.20551282,15
2025-01-02,HK,1177.HK,19319680.132115386,16
2025-01-02,HK,2618.HK,14686148.344102567,17
2025-01-02,HK,6186.HK,14011043.453974362,18
2025-01-02,HK,9922.HK,11765630.76544872,19
2025-01-02,HK,1071.HK,8248790.696794875,20
2025-01-02,HK,3738.HK,7383998.196025643,21
2025-01-02,HK,1070.HK,6197857.43673077,22
2025-01-02,HK,1368.HK,5699690.574615385,23
2025-01-02,HK,1788.HK,5219034.940576924,24
2025-01-02,HK,2689.HK,4240619.000064103,25
2025-01-02,HK,0586.HK,4194586.319166667,26
2025-01-02,HK,9698.HK,3662852.641794873,27
2025-01-02,HK,0152.HK,3186037.424615385,28
2025-01-02,HK,0412.HK,2684176.524679487,29
2025-01-02,HK,0656.HK,2391756.4930769233,30
2025-02-03,HK,0981.HK,735493605.273077,1
2025-02-03,HK,1299.HK,165496578.21826926,2
2025-02-03,HK,2013.HK,162856599.37064105,3
2025-02-03,HK,2269.HK,87164654.60538462,4
2025-02-03,HK,0175.HK,81777843.21038464,5
2025-02-03,HK,0992.HK,49286041.61653847,6
2025-02-03,HK,6030.HK,42711492.42358974,7
2025-02-03,HK,2319.HK,39354532.39128206,8
2025-02-03,HK,1928.HK,39254402.93346154,9
2025-02-03,HK,9926.HK,39169101.416346155,10
2025-02-03,HK,2331.HK,38928470.669102564,11
2025-02-03,HK,0688.HK,31844942.625769235,12
2025-02-03,HK,1177.HK,23066774.040576927,13
2025-02-03,HK,3908.HK,22372495.208461545,14
2025-02-03,HK,6881.HK,19656790.60102564,15
2025-02-03,HK,2727.HK,15398185.471730772,16
2025-02-03,HK,3738.HK,13976296.403846154,17
2025-02-03,HK,2618.HK,13088053.988846155,18
2025-02-03,HK,9698.HK,12784223.82948718,19
2025-02-03,HK,1070.HK,8248086.753333335,20
2025-02-03,HK,6186.HK,6731452.320000002,21
2025-02-03,HK,9922.HK,6483251.59551282,22
2025-02-03,HK,1071.HK,5745294.871987181,23
2025-02-03,HK,1368.HK,4524621.775576924,24
2025-02-03,HK,0586.HK,4250251.222564104,25
2025-02-03,HK,0152.HK,3542051.466602564,26
2025-02-03,HK,2696.HK,3355314.5663461545,27
2025-02-03,HK,1788.HK,2753201.370064103,28
2025-02-03,HK,2689.HK,2115353.3428846155,29
2025-02-03,HK,0303.HK,1972521.082051282,30
2025-03-03,HK,0981.HK,1077624541.1900642,1
2025-03-03,HK,1299.HK,350181474.4028846,2
2025-03-03,HK,0175.HK,270343567.5851282,3
2025-03-03,HK,0992.HK,269419889.4017949,4
2025-03-03,HK,2269.HK,215162610.33737183,5
2025-03-03,HK,2013.HK,143491447.1439744,6
2025-03-03,HK,3908.HK,93724298.14051282,7
2025-03-03,HK,9926.HK,93282191.81153847,8
2025-03-03,HK,2319.HK,83217102.77692309,9
2025-03-03,HK,6881.HK,82944768.85461539,10
2025-03-03,HK,6030.HK,70553636.16378208,11
2025-03-03,HK,9698.HK,65352275.68814103,12
2025-03-03,HK,2331.HK,64328454.28153847,13
2025-03-03,HK,0688.HK,62029694.81705129,14
2025-03-03,HK,1928.HK,60496406.53717951,15
2025-03-03,HK,2727.HK,39903789.52121795,16
2025-03-03,HK,1177.HK,37743525.108461544,17
2025-03-03,HK,2618.HK,22623794.684230775,18
2025-03-03,HK,3738.HK,20043439.3574359,19
2025-03-03,HK,6186.HK,19697800.048141025,20
2025-03-03,HK,1368.HK,14246161.803397436,21
2025-03-03,HK,9922.HK,13236523.983141027,22
2025-03-03,HK,1070.HK,11438016.706217948,23
2025-03-03,HK,1071.HK,7482562.706282052,24
2025-03-03,HK,1788.HK,6845362.743333334,25
2025-03-03,HK,0586.HK,6638685.867500002,26
2025-03-03,HK,2696.HK,4262794.184551282,27
2025-03-03,HK,9966.HK,3961100.2179487185,28
2025-03-03,HK,2689.HK,3810615.0505128214,29
2025-03-03,HK,0303.HK,3429423.9118589745,30
2025-04-01,HK,0981.HK,865861636.5772436,1
2025-04-01,HK,1299.HK,351910605.2278846,2
2025-04-01,HK,0175.HK,200179245.44076926,3
2025-04-01,HK,2269.HK,178885759.23333335,4
2025-04-01,HK,0992.HK,128396763.82089746,5
2025-04-01,HK,9926.HK,99802510.6570513,6
2025-04-01,HK,2331.HK,87681410.28615385,7
2025-04-01,HK,6881.HK,83248687.38012822,8
2025-04-01,HK,2319.HK,78990337.03089745,9
2025-04-01,HK,3908.HK,63506516.52551283,10
2025-04-01,HK,0688.HK,53526085.65487181,11
2025-04-01,HK,6186.HK,47088365.97826924,12
2025-04-01,HK,1177.HK,46139152.610641025,13
2025-04-01,HK,6030.HK,42912838.50064103,14
2025-04-01,HK,9698.HK,42340742.09423077,15
2025-04-01,HK,2013.HK,38969355.699551284,16
2025-04-01,HK,1928.HK,38905804.54153846,17
2025-04-01,HK,2618.HK,34034037.32294872,18
2025-04-01,HK,1070.HK,14355490.596025642,19
2025-04-01,HK,2727.HK,11697438.358205128,20
2025-04-01,HK,3738.HK,11691387.59923077,21
2025-04-01,HK,9922.HK,11132966.83647436,22
2025-04-01,HK,1368.HK,11009257.348846156,23
2025-04-01,HK,0586.HK,9386669.76224359,24
2025-04-01,HK,2696.HK,6895606.201282051,25
2025-04-01,HK,1071.HK,6263486.11974359,26
2025-04-01,HK,9966.HK,4830471.365384616,27
2025-04-01,HK,1788.HK,4800285.924679486,28
2025-04-01,HK,0303.HK,4588113.938141026,29
2025-04-01,HK,0152.HK,4349218.560769232,30
2025-05-02,HK,0981.HK,776941894.7426283,1
2025-05-02,HK,1299.HK,304666184.6214744,2
2025-05-02,HK,9926.HK,231099426.83173084,3
2025-05-02,HK,2269.HK,220286180.2251923,4
2025-05-02,HK,0175.HK,163030603.24128205,5
2025-05-02,HK,0992.HK,150221880.13262823,6
2025-05-02,HK,2331.HK,70581514.55512823,7
2025-05-02,HK,2319.HK,69627590.79025643,8
2025-05-02,HK,1177.HK,55066626.95403846,9
2025-05-02,HK,0688.HK,53043031.121410266,10
2025-05-02,HK,1928.HK,46562904.97141026,11
2025-05-02,HK,6030.HK,45656172.23647437,12
2025-05-02,HK,3908.HK,45034697.8274359,13
2025-05-02,HK,6881.HK,43516838.27378206,14
2025-05-02,HK,6186.HK,40222913.72269232,15
2025-05-02,HK,9698.HK,30601284.74096155,16
2025-05-02,HK,1070.HK,27939272.336153846,17
2025-05-02,HK,2618.HK,16150624.402179485,18
2025-05-02,HK,2013.HK,14523556.55224359,19
2025-05-02,HK,1368.HK,8178929.565384617,20
2025-05-02,HK,0586.HK,7284267.961538462,21
2025-05-02,HK,9922.HK,7077496.533782053,22
2025-05-02,HK,2727.HK,6987519.36423077,23
2025-05-02,HK,2696.HK,6575319.828846155,24
2025-05-02,HK,1071.HK,6169014.315320514,25
2025-05-02,HK,3738.HK,6094219.884166667,26
2025-05-02,HK,0303.HK,4843133.516666668,27
2025-05-02,HK,0152.HK,4763195.505897436,28
2025-05-02,HK,0412.HK,4272578.150769232,29
2025-05-02,HK,0656.HK,3513412.2287179483,30
2025-06-02,HK,0981.HK,386082535.67916673,1
2025-06-02,HK,1299.HK,308122313.18589747,2
2025-06-02,HK,0175.HK,217472583.4759616,3
2025-06-02,HK,2269.HK,121927782.73141026,4
2025-06-02,HK,9926.HK,115487393.9974359,5
2025-06-02,HK,0992.HK,106996309.03570513,6
2025-06-02,HK,1177.HK,53235648.910384625,7
2025-06-02,HK,2319.HK,50089693.95141026,8
2025-06-02,HK,1928.HK,41764236.52679488,9
2025-06-02,HK,3908.HK,37886849.75935898,10
2025-06-02,HK,6030.HK,30326656.25461539,11
2025-06-02,HK,9698.HK,30249319.061538465,12
2025-06-02,HK,6881.HK,29744116.988076925,13
2025-06-02,HK,2331.HK,29154742.98589744,14
2025-06-02,HK,0688.HK,28153165.91974359,15
2025-06-02,HK,2013.HK,26455125.819487184,16
2025-06-02,HK,6186.HK,18493345.13724359,17
2025-06-02,HK,3738.HK,17614098.33416667,18
2025-06-02,HK,2618.HK,17268690.526666664,19
2025-06-02,HK,0412.HK,14569893.813205132,20
2025-06-02,HK,1368.HK,13553571.20467949,21
2025-06-02,HK,2727.HK,11971310.056666667,22
2025-06-02,HK,1070.HK,10631443.396410257,23
2025-06-02,HK,0586.HK,7760203.629294872,24
2025-06-02,HK,9922.HK,6344226.532564103,25
2025-06-02,HK,2696.HK,5863451.216346155,26
2025-06-02,HK,1071.HK,5563838.323012821,27
2025-06-02,HK,0152.HK,5267072.644038463,28
2025-06-02,HK,0303.HK,4339904.852243591,29
2025-06-02,HK,9966.HK,3909485.436410257,30
2025-07-02,HK,0981.HK,409624027.873077,1
2025-07-02,HK,1788.HK,397371279.6621796,2
2025-07-02,HK,1299.HK,252303131.23974365,3
2025-07-02,HK,9926.HK,165003956.1195513,4
2025-07-02,HK,2269.HK,162462323.31858975,5
2025-07-02,HK,0175.HK,153235523.00141028,6
2025-07-02,HK,1177.HK,126329553.29544874,7
2025-07-02,HK,3908.HK,96754878.91089745,8
2025-07-02,HK,0992.HK,72766871.98923078,9
2025-07-02,HK,6881.HK,62702288.14865385,10
2025-07-02,HK,6030.HK,51914821.14076923,11
2025-07-02,HK,2331.HK,49396320.82794873,12
2025-07-02,HK,2319.HK,45426707.83910257,13
2025-07-02,HK,0688.HK,33586828.96551283,14
2025-07-02,HK,1928.HK,32129378.190769237,15
2025-07-02,HK,9698.HK,20621239.246474363,16
2025-07-02,HK,0412.HK,19932606.255000003,17
2025-07-02,HK,2618.HK,19609262.679102566,18
2025-07-02,HK,6186.HK,18594655.687051285,19
2025-07-02,HK,3738.HK,16710130.00839744,20
2025-07-02,HK,2013.HK,15258787.434935901,21
2025-07-02,HK,9922.HK,11541973.704615388,22
2025-07-02,HK,2696.HK,10100139.450641025,23
2025-07-02,HK,1070.HK,10045388.338846155,24
2025-07-02,HK,0586.HK,9613832.10544872,25
2025-07-02,HK,1071.HK,8495197.899935897,26
2025-07-02,HK,2727.HK,7912126.755448719,27
2025-07-02,HK,1368.HK,7825757.830641027,28
2025-07-02,HK,0303.HK,5562189.040064103,29
2025-07-02,HK,0152.HK,4815823.979294872,30
2025-08-01,HK,1788.HK,758178389.4415385,1
2025-08-01,HK,0981.HK,507813290.4262821,2
2025-08-01,HK,1299.HK,454329048.82115394,3
2025-08-01,HK,2269.HK,222815357.8323718,4
2025-08-01,HK,9926.HK,206134466.3,5
2025-08-01,HK,1177.HK,174900973.77660257,6
2025-08-01,HK,0175.HK,172959820.5773077,7
2025-08-01,HK,3908.HK,107192946.57307693,8
2025-08-01,HK,6030.HK,97786081.17564103,9
2025-08-01,HK,6881.HK,81139603.8069872,10
2025-08-01,HK,0992.HK,77467257.40891027,11
2025-08-01,HK,2331.HK,57068722.360897444,12
2025-08-01,HK,1928.HK,56554496.5624359,13
2025-08-01,HK,2319.HK,53953717.581153855,14
2025-08-01,HK,2013.HK,44237823.65391026,15
2025-08-01,HK,9698.HK,42360586.86698719,16
2025-08-01,HK,0688.HK,41057297.807820514,17
2025-08-01,HK,6186.HK,37255113.31544872,18
2025-08-01,HK,2727.HK,36414668.54512821,19
2025-08-01,HK,2618.HK,18704223.13038462,20
2025-08-01,HK,3738.HK,16828657.58089744,21
2025-08-01,HK,0412.HK,16258975.120897438,22
2025-08-01,HK,0586.HK,13656385.175384616,23
2025-08-01,HK,9922.HK,12748209.099871796,24
2025-08-01,HK,1070.HK,12011498.169935897,25
2025-08-01,HK,1071.HK,10684513.038589746,26
2025-08-01,HK,2696.HK,9649720.025320511,27
2025-08-01,HK,2689.HK,9512100.311410258,28
2025-08-01,HK,1368.HK,7530644.4846794875,29
2025-08-01,HK,0303.HK,6541956.9862179505,30
2025-09-01,HK,0981.HK,935442711.7249361,1
2025-09-01,HK,9926.HK,265468109.12371796,2
2025-09-01,HK,1299.HK,229499597.38365382,3
2025-09-01,HK,2269.HK,214856042.91961542,4
2025-09-01,HK,1788.HK,189332431.64294872,5
2025-09-01,HK,0175.HK,180541256.31102568,6
2025-09-01,HK,1177.HK,164836937.67224362,7
2025-09-01,HK,0992.HK,144701270.0375,8
2025-09-01,HK,3908.HK,112623285.95480771,9
2025-09-01,HK,6881.HK,90704094.20391028,10
2025-09-01,HK,6030.HK,81469007.42589745,11
2025-09-01,HK,3738.HK,72790678.23378205,12
2025-09-01,HK,2013.HK,72164206.99423078,13
2025-09-01,HK,2331.HK,69141608.97865386,14
2025-09-01,HK,9698.HK,57602303.00076924,15
2025-09-01,HK,1928.HK,51090350.19339744,16
2025-09-01,HK,2319.HK,46812199.05916668,17
2025-09-01,HK,2727.HK,35408168.68820513,18
2025-09-01,HK,0688.HK,33056653.462692313,19
2025-09-01,HK,2618.HK,29797451.238782056,20
2025-09-01,HK,0656.HK,21891284.5424359,21
2025-09-01,HK,6186.HK,20830370.09621795,22
2025-09-01,HK,1070.HK,17690238.703076925,23
2025-09-01,HK,2689.HK,17519691.708461545,24
2025-09-01,HK,0412.HK,14901840.697756413,25
2025-09-01,HK,2696.HK,14224404.203525644,26
2025-09-01,HK,1368.HK,12826333.286153847,27
2025-09-01,HK,0586.HK,10660235.306602566,28
2025-09-01,HK,3319.HK,9865823.394102562,29
2025-09-01,HK,9922.HK,8126970.70775641,30
2025-10-02,HK,0981.HK,1112595900.240705,1
2025-10-02,HK,9926.HK,253069067.64615384,2
2025-10-02,HK,2269.HK,246449771.6969231,3
2025-10-02,HK,1299.HK,243864284.8791667,4
2025-10-02,HK,0412.HK,183488753.94487184,5
2025-10-02,HK,0175.HK,175128447.37128204,6
2025-10-02,HK,1177.HK,149114324.2255769,7
2025-10-02,HK,0992.HK,116742148.22134617,8
2025-10-02,HK,1788.HK,88290965.99634616,9
2025-10-02,HK,3908.HK,80674321.63679487,10
2025-10-02,HK,6030.HK,66785400.53448719,11
2025-10-02,HK,2319.HK,56770566.83570514,12
2025-10-02,HK,9698.HK,55920266.6697436,13
2025-10-02,HK,6881.HK,52816808.299679495,14
2025-10-02,HK,1928.HK,52605248.35083334,15
2025-10-02,HK,2013.HK,50624136.88897437,16
2025-10-02,HK,2331.HK,44499138.261282064,17
2025-10-02,HK,3738.HK,37153136.27942308,18
2025-10-02,HK,0688.HK,35873344.510512814,19
2025-10-02,HK,2727.HK,34836465.17884616,20
2025-10-02,HK,2618.HK,33390318.609743603,21
2025-10-02,HK,6186.HK,16417644.298076928,22
2025-10-02,HK,2696.HK,16384951.353525644,23
2025-10-02,HK,1070.HK,12025788.421025645,24
2025-10-02,HK,2689.HK,10333051.486025643,25
2025-10-02,HK,0586.HK,9873891.187051283,26
2025-10-02,HK,1368.HK,7972764.448269231,27
2025-10-02,HK,1071.HK,6742279.286410257,28
2025-10-02,HK,0656.HK,6561055.114807693,29
2025-10-02,HK,9966.HK,6507720.847435898,30
2025-11-03,HK,0981.HK,1312055174.2195516,1
2025-11-03,HK,1299.HK,251273110.1320513,2
2025-11-03,HK,2269.HK,158813140.92012823,3
2025-11-03,HK,0175.HK,150213059.2317949,4
2025-11-03,HK,9926.HK,137548871.81538463,5
2025-11-03,HK,0992.HK,112709924.17006412,6
2025-11-03,HK,1177.HK,97599205.48641028,7
2025-11-03,HK,2727.HK,86974336.71448718,8
2025-11-03,HK,0412.HK,86784453.20384617,9
2025-11-03,HK,3908.HK,78110249.62282053,10
2025-11-03,HK,6030.HK,68753388.49615385,11
