model,universe,target,strategy,gate,gross_sharpe,net_sharpe,ann_return,max_drawdown,daily_turnover,calmar,pct_days_invested,gross_pnl,spread_cost,impact_cost,borrow_cost,residual
tcn,index_hk,intraday,index_threshold,gate_on,0.13267831179233655,0.07820067979839106,0.0036673353923325712,-0.11719787388888006,0.02360655737704918,0.03129182527500215,4.786885245901639,0.03766462886233005,0.0144,0.0,0.0010714285714285715,-9.324138683375338e-18
tcn,index_hk,intraday,index_threshold,gate_off,0.1255723412045619,0.06403851597160912,0.003083410125060134,-0.09697700336083608,0.026885245901639345,0.031795271231337734,5.639344262295082,0.03663016047903456,0.016800000000000002,0.0,0.0011706349206349208,-1.235990476633475e-17
tcn,index_hk,cc,index_threshold,gate_on,0.5391299309067902,0.4973380196549758,0.030494899011492046,-0.057882128348266365,0.025573770491803278,0.5268448117182167,3.6721311475409837,0.2003377817163705,0.0152,0.0,0.0005952380952380953,1.0842021724855044e-17
tcn,index_hk,cc,index_threshold,gate_off,0.27530814414326155,0.2290895511721495,0.015599443809218402,-0.1391052124279505,0.029508196721311476,0.11214133199572324,5.573770491803279,0.11353234844864311,0.018000000000000002,0.0,0.001130952380952381,-4.336808689942018e-18
tcn,index_kr,gap,index_threshold,gate_on,-0.547990226921037,-0.5954477353704957,-0.03023654365236238,-0.27410624676824014,0.023653088042049936,-0.11030957524265295,4.7963206307490145,-0.16808341047180772,0.014,0.0,0.0005357142857142857,-4.662069341687669e-18
tcn,index_kr,gap,index_threshold,gate_off,-0.6440223126849937,-0.6874773252642209,-0.039533333068516724,-0.33095597389367887,0.022996057818659658,-0.11945193979552395,5.650459921156373,-0.2236743370249303,0.0144,0.0,0.0006944444444444445,-4.954803928258755e-17
tcn,index_kr,intraday,index_threshold,gate_on,-0.3193667844551804,-0.34229165127927963,-0.024616056483196497,-0.2866597357719572,0.01576872536136662,-0.08587204065093745,4.270696452036794,-0.1387985633627979,0.0092,0.0,0.0006746031746031747,-3.2526065174565133e-19
tcn,index_kr,intraday,index_threshold,gate_off,-0.2203279912840164,-0.2504778353623099,-0.01937478532518622,-0.28665973577195725,0.02102496714848883,-0.06758809455053429,6.176084099868594,-0.10290485422592628,0.013200000000000002,0.0,0.0009126984126984128,-9.540979117872439e-18
tcn,index_kr,cc,index_threshold,gate_on,-0.7700308909507418,-0.7980065732738549,-0.0620541557946874,-0.44618128211111013,0.020367936925098553,-0.13907834838135227,5.650459921156373,-0.3619572425377548,0.011600000000000001,0.0,0.0012301587301587302,-1.6046192152785466e-17
tcn,index_kr,cc,index_threshold,gate_off,-0.47742089185103215,-0.5023851244932985,-0.04540995514381768,-0.3942599649965384,0.01971090670170828,-0.11517769790350481,7.6215505913272015,-0.26091250686067663,0.012000000000000002,0.0,0.001349206349206349,1.8214596497756474e-17
